state,yr,qtr,index_nsa,index_sa,note
VT,2005,2,195.32,195,
VT,2005,3,201.15,198.99,
VT,2005,4,202.33,202.06,
VT,2006,1,199.83,204.37,
VT,2006,2,207.06,206.58,
VT,2006,3,208.51,206.27,
VT,2006,4,207.35,207.2,
VT,2007,1,200.27,204.8,
VT,2007,2,204.18,203.55,
VT,2007,3,207.46,205.23,
VT,2007,4,205.84,206.02,
VT,2008,1,197.93,202.16,
VT,2008,2,200.06,199.37,
VT,2008,3,199.26,197.07,
VT,2008,4,195.64,196.21,
VT,2009,1,196.61,200.54,
VT,2009,2,199.64,198.83,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,2009,3,200.03,197.82,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,2009,4,192.05,192.97,
VT,2010,1,186.66,190.18,
VT,2010,2,189.31,188.48,
VT,2010,3,185.59,183.48,
VT,2010,4,185.1,186.17,
VT,2011,1,183.17,186.67,
VT,2011,2,186.21,185.25,
VT,2011,3,185.71,183.55,
VT,2011,4,184.1,185.17,
VT,2012,1,183.56,187.34,
VT,2012,2,187.92,186.73,
VT,2012,3,190.49,188.3,
VT,2012,4,186.22,187.08,
VT,2013,1,187.82,192.17,
VT,2013,2,185.56,184.18,
VT,2013,3,193.2,190.93,
VT,2013,4,190.61,191.35,
VT,2014,1,184.24,188.86,
VT,2014,2,191.22,189.59,
VT,2014,3,190.76,188.54,
VT,2014,4,187.9,188.55,
VT,2015,1,184.88,189.64,
VT,2015,2,196.79,195.01,
VT,2015,3,193.86,191.72,
VT,2015,4,192.61,193.3,
VT,2016,1,187.09,191.71,
VT,2016,2,195.7,193.89,
VT,2016,3,201.09,199.2,
VT,2016,4,199.09,199.8,
VT,2017,1,197.52,201.94,
VT,2017,2,205.19,203.5,
VT,2017,3,205.88,204.15,
VT,2017,4,204.52,205.33,
VT,2018,1,204.76,208.82,
VT,2018,2,209.18,207.67,
VT,2018,3,210.65,209.08,
VT,2018,4,212.05,212.94,
VT,2019,1,210.66,214.44,
WA,1991,1,100,100,
WA,1991,2,103.25,102.38,
WA,1991,3,105.18,104.13,
WA,1991,4,105.89,105.56,
WA,1992,1,106.89,106.87,
WA,1992,2,108.5,107.59,
WA,1992,3,110.19,109.09,
WA,1992,4,111.65,111.33,
WA,1993,1,111.18,111.14,
WA,1993,2,114.57,113.6,
WA,1993,3,116.28,115.09,
WA,1993,4,117.27,116.99,
WA,1994,1,118.72,118.66,
WA,1994,2,121.53,120.49,
WA,1994,3,123.11,121.8,
WA,1994,4,123.36,123.14,
WA,1995,1,124.46,124.4,
WA,1995,2,125.98,124.87,
WA,1995,3,127.32,125.9,
WA,1995,4,127.71,127.58,
WA,1996,1,127.29,127.24,
WA,1996,2,130.37,129.18,
WA,1996,3,131.65,130.12,
WA,1996,4,131.14,131.07,
WA,1997,1,133,132.98,
WA,1997,2,135.92,134.63,
WA,1997,3,138.28,136.65,
WA,1997,4,138.49,138.45,
WA,1998,1,141.37,141.36,
WA,1998,2,145.99,144.57,
WA,1998,3,149.04,147.3,
WA,1998,4,149.45,149.38,
WA,1999,1,150.9,150.91,
WA,1999,2,154.76,153.2,
WA,1999,3,157.48,155.71,
WA,1999,4,159.54,159.4,
WA,2000,1,161.59,161.6,
WA,2000,2,165.06,163.4,
WA,2000,3,166.08,164.29,
WA,2000,4,165.9,165.64,
WA,2001,1,167.82,167.87,
WA,2001,2,170.91,169.18,
WA,2001,3,173.25,171.47,
WA,2001,4,173.72,173.3,
WA,2002,1,175.89,176.01,
WA,2002,2,180.36,178.58,
WA,2002,3,182.13,180.24,
WA,2002,4,183.83,183.3,
WA,2003,1,185.84,186.06,
WA,2003,2,190.89,189.03,
WA,2003,3,195.06,192.98,
WA,2003,4,197.95,197.33,
WA,2004,1,201.24,201.58,
WA,2004,2,209.82,207.82,
WA,2004,3,216.67,214.2,
WA,2004,4,223.21,222.53,
WA,2005,1,230.06,230.6,
WA,2005,2,243.11,240.77,
WA,2005,3,255.57,252.42,
WA,2005,4,263.35,262.64,
WA,2006,1,272.71,273.59,
WA,2006,2,283.57,280.8,
WA,2006,3,291.76,287.78,
WA,2006,4,295.26,294.6,
WA,2007,1,298.23,299.59,
WA,2007,2,302.39,299.25,
WA,2007,3,301.01,296.63,
WA,2007,4,293.49,292.82,
WA,2008,1,287.21,289.03,
WA,2008,2,286.3,283.19,
WA,2008,3,279.2,274.85,
WA,2008,4,262.69,261.95,
WA,2009,1,251.29,253.48,
WA,2009,2,251.39,248.41,
WA,2009,3,251.58,247.46,
WA,2009,4,247.24,246.4,
WA,2010,1,241.34,243.96,
WA,2010,2,243.85,240.81,
WA,2010,3,237.08,232.97,
WA,2010,4,229.59,228.76,
WA,2011,1,219.58,222.33,
WA,2011,2,219.38,216.43,
WA,2011,3,218.58,214.68,
WA,2011,4,214.18,213.53,
WA,2012,1,210.46,213.21,
WA,2012,2,220.92,217.78,
WA,2012,3,225.86,221.76,
WA,2012,4,227.48,227.02,
WA,2013,1,229.98,232.94,
WA,2013,2,241.55,237.85,
WA,2013,3,247.98,243.58,
WA,2013,4,245.69,245.55,
WA,2014,1,246.37,249.28,
WA,2014,2,257.58,253.43,
WA,2014,3,263.08,258.64,
WA,2014,4,262.52,262.72,
WA,2015,1,265.78,268.51,
WA,2015,2,279.31,274.56,
WA,2015,3,284.2,279.77,
WA,2015,4,287.17,287.72,
WA,2016,1,292.41,294.83,
WA,2016,2,307.06,301.7,
WA,2016,3,313.27,308.76,
WA,2016,4,317.33,318.2,
WA,2017,1,324.05,326.19,
WA,2017,2,340.9,334.87,
WA,2017,3,348.59,343.91,
WA,2017,4,352.58,353.78,
WA,2018,1,363.62,365.53,
WA,2018,2,379.26,372.57,
WA,2018,3,384.6,379.61,
WA,2018,4,384.1,385.58,
WA,2019,1,392.67,394.41,
WI,1991,1,100,100,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI,1991,2,101.23,100.74,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI,1991,3,103.22,102.47,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI,1991,4,103.56,103.58,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI,1992,1,105.01,105.04,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI,1992,2,108.21,107.65,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI,1992,3,109.53,108.76,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI,1992,4,111.2,111.19,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI,1993,1,113.15,113.25,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI,1993,2,115.63,114.96,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI,1993,3,118.2,117.38,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI,1993,4,119.99,119.95,
WI,1994,1,122.18,122.38,
WI,1994,2,125,124.18,
WI,1994,3,126.98,126.11,
WI,1994,4,127.5,127.45,
WI,1995,1,128.92,129.24,
WI,1995,2,132.26,131.32,
WI,1995,3,133.22,132.28,
WI,1995,4,134.37,134.29,
WI,1996,1,135,135.45,
WI,1996,2,138.19,137.14,
WI,1996,3,138.67,137.67,
WI,1996,4,138.57,138.44,
WI,1997,1,139.53,140.11,
WI,1997,2,142.27,141.14,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI,1997,3,143.87,142.82,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI,1997,4,144.15,143.95,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI,1998,1,144.25,144.91,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI,1998,2,146.64,145.51,
WI,1998,3,148.08,146.95,
WI,1998,4,149.24,148.96,
WI,1999,1,149.89,150.61,
WI,1999,2,154.68,153.56,
WI,1999,3,156.49,155.24,
WI,1999,4,157.83,157.47,
WI,2000,1,159.18,159.94,
WI,2000,2,163.3,162.26,
WI,2000,3,166.31,164.87,
WI,2000,4,166.92,166.49,
WI,2001,1,169.03,169.86,
WI,2001,2,172.25,171.31,
WI,2001,3,175.45,173.82,
WI,2001,4,176.32,175.82,
WI,2002,1,177.53,178.43,
WI,2002,2,181.86,181.02,
WI,2002,3,185.4,183.53,
WI,2002,4,186.55,185.97,
WI,2003,1,188.13,189.18,
WI,2003,2,192.37,191.51,
WI,2003,3,196.49,194.48,
WI,2003,4,198.76,198.03,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI,2004,1,197.58,198.84,
WI,2004,2,203.34,202.32,
WI,2004,3,208.11,206.03,
WI,2004,4,210.65,209.83,
WI,2005,1,210.55,212.01,
WI,2005,2,217.28,216,
WI,2005,3,221.28,219.15,
WI,2005,4,223.52,222.7,
WI,2006,1,223.98,225.61,
WI,2006,2,226.99,225.49,
WI,2006,3,228.12,225.89,
WI,2006,4,226.56,225.81,
WI,2007,1,224.51,226.31,
WI,2007,2,228.05,226.44,
WI,2007,3,226.12,223.76,
WI,2007,4,221.86,221.11,
WI,2008,1,218.07,220.16,
WI,2008,2,218.06,216.46,
WI,2008,3,215.86,213.35,
WI,2008,4,209.05,208.23,
WI,2009,1,205.27,207.65,
WI,2009,2,207.22,205.64,
WI,2009,3,206.17,203.41,
WI,2009,4,204.35,203.44,
WI,2010,1,199.2,201.94,
WI,2010,2,202.99,201.31,
WI,2010,3,199.81,196.86,
WI,2010,4,195.76,194.9,
WI,2011,1,187.73,190.59,
WI,2011,2,190.11,188.46,
WI,2011,3,192.04,188.91,
WI,2011,4,189.89,189.2,
WI,2012,1,185.68,188.67,
WI,2012,2,191.21,189.32,
WI,2012,3,193.78,190.45,
WI,2012,4,191.74,191.31,
WI,2013,1,191.05,194.07,
WI,2013,2,198.9,196.77,
WI,2013,3,201.39,197.91,
WI,2013,4,198.87,198.77,
WI,2014,1,196.22,199.23,
WI,2014,2,204.27,201.73,
WI,2014,3,207.27,203.85,
WI,2014,4,205.16,205.29,
WI,2015,1,205.58,208.54,
WI,2015,2,212.97,210.1,
WI,2015,3,214.66,211.3,
WI,2015,4,214,214.26,
WI,2016,1,214.66,217.65,
WI,2016,2,223.68,220.53,
WI,2016,3,226.64,223.21,
WI,2016,4,226.23,226.52,
WI,2017,1,227.13,230.25,
WI,2017,2,238.2,234.81,
WI,2017,3,242.43,238.79,
WI,2017,4,241.72,241.97,
WI,2018,1,244.98,248.37,
WI,2018,2,255.72,252.11,
WI,2018,3,260.24,256.37,
WI,2018,4,260.07,260.25,
WI,2019,1,258.75,262.37,
WV,1991,1,100,100,
WV,1991,2,96.82,95.68,
WV,1991,3,103.13,101.07,
WV,1991,4,103.2,102.21,
WV,1992,1,103.87,103.85,
WV,1992,2,105.54,104.3,
WV,1992,3,104.84,102.7,
WV,1992,4,107.81,106.81,
WV,1993,1,107.54,107.5,
WV,1993,2,113.15,111.76,
WV,1993,3,113.76,111.49,
WV,1993,4,113.19,112.2,
WV,1994,1,111.23,111.18,
WV,1994,2,113.21,111.7,
WV,1994,3,118.2,115.87,
WV,1994,4,117.32,116.37,
WV,1995,1,116.88,116.82,
WV,1995,2,120.44,118.66,
WV,1995,3,123.95,121.56,
WV,1995,4,120.85,119.93,
WV,1996,1,124.71,124.61,
WV,1996,2,124.59,122.67,
WV,1996,3,124.97,122.58,
WV,1996,4,128.27,127.46,
WV,1997,1,124.85,124.71,
WV,1997,2,133.16,131.15,
WV,1997,3,130.3,127.74,
WV,1997,4,128.57,127.81,
WV,1998,1,130.54,130.25,
WV,1998,2,133.57,131.63,
WV,1998,3,134.74,132.02,
WV,1998,4,135.38,134.6,
WV,1999,1,136.27,135.89,
WV,1999,2,140.91,138.89,
WV,1999,3,140.55,137.74,
WV,1999,4,138.39,137.49,
WV,2000,1,139.8,139.5,
WV,2000,2,143.41,141.31,
WV,2000,3,142.94,140.15,
WV,2000,4,142.46,141.46,
WV,2001,1,147.16,146.89,
WV,2001,2,148.78,146.58,
WV,2001,3,153.18,150.22,
WV,2001,4,152.53,151.45,
WV,2002,1,152.89,152.59,
WV,2002,2,158.22,155.9,
WV,2002,3,165.3,162.1,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WV,2002,4,167.81,166.68,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WV,2003,1,170.46,169.98,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WV,2003,2,173.66,171.23,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WV,2003,3,178.91,175.52,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WV,2003,4,183.24,181.83,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WV,2004,1,179.5,179.02,
WV,2004,2,187.75,185.26,
WV,2004,3,197.66,193.94,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WV,2004,4,200.49,198.73,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WV,2005,1,202.76,202.37,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WV,2005,2,212.93,210.13,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WV,2005,3,219.02,214.98,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WV,2005,4,214.34,212.11,
WV,2006,1,227.68,227.61,
WV,2006,2,229.04,226.07,
WV,2006,3,229.48,225.31,
WV,2006,4,227.49,225,
WV,2007,1,233.02,233.31,
WV,2007,2,232.68,229.47,
WV,2007,3,232.37,228.35,
WV,2007,4,231.91,229.2,
WV,2008,1,229.39,229.94,
WV,2008,2,230.27,226.84,
WV,2008,3,223.92,220.15,
WV,2008,4,227.77,225.04,
WV,2009,1,211.02,211.58,
WV,2009,2,217.02,213.55,
WV,2009,3,219.17,215.52,
WV,2009,4,213.97,211.31,
WV,2010,1,211.77,212.42,
WV,2010,2,213.1,209.61,
WV,2010,3,209.09,205.55,
WV,2010,4,216.04,213.2,
WV,2011,1,202.28,203.01,
WV,2011,2,206.85,203.32,
WV,2011,3,211.34,207.44,
WV,2011,4,209.34,206.45,
WV,2012,1,204.72,205.8,
WV,2012,2,214.07,210.28,
WV,2012,3,213.74,209.49,
WV,2012,4,221.1,218.08,
WV,2013,1,215.94,217.38,
WV,2013,2,226.02,221.86,
WV,2013,3,225.85,221.1,
WV,2013,4,225.88,222.95,
WV,2014,1,226.86,228.57,
WV,2014,2,229.82,225.45,
WV,2014,3,233.07,227.92,
WV,2014,4,228.88,226.13,
WV,2015,1,233.04,234.95,
WV,2015,2,238.24,233.66,
WV,2015,3,241.54,236.17,
WV,2015,4,239.51,236.91,
WV,2016,1,235.64,237.63,
WV,2016,2,241.79,237.03,
WV,2016,3,243.42,237.82,
WV,2016,4,236.78,234.5,
WV,2017,1,236.02,238.01,
WV,2017,2,246.4,241.57,
WV,2017,3,244.34,238.58,
WV,2017,4,246.15,244.01,
WV,2018,1,240.25,242.3,
WV,2018,2,252.39,247.37,
WV,2018,3,259.25,252.88,
WV,2018,4,257.57,255.41,
WV,2019,1,256.95,259.24,
WY,1991,1,100,100,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1991,2,102.78,102.51,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1991,3,106.78,105.25,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1991,4,105.47,104.89,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1992,1,107.48,107.48,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1992,2,109.07,108.75,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1992,3,111.9,110.33,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1992,4,114.85,114.21,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1993,1,114.72,114.75,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1993,2,118.18,117.74,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1993,3,122.51,120.88,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1993,4,124.8,124.07,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1994,1,127.58,127.67,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1994,2,130.21,129.59,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1994,3,134.76,133.05,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1994,4,136.62,135.87,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1995,1,138.38,138.5,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1995,2,142.7,141.87,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1995,3,144.23,142.43,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1995,4,147.18,146.49,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1996,1,147,147.13,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1996,2,149.58,148.59,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1996,3,150.03,148.14,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1996,4,148.9,148.38,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1997,1,150.32,150.43,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1997,2,152.46,151.3,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1997,3,155.29,153.36,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1997,4,155.17,154.76,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1998,1,155.25,155.33,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1998,2,157.41,156.09,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1998,3,158.88,156.95,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1998,4,158.15,157.82,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1999,1,159.63,159.7,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1999,2,162.25,160.76,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1999,3,165.27,163.36,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,1999,4,164.08,163.75,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,2000,1,165.76,165.84,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,2000,2,169.93,168.28,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,2000,3,170.68,168.75,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,2000,4,172.79,172.49,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,2001,1,173.09,173.18,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,2001,2,177.74,175.92,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,2001,3,181.27,179.22,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,2001,4,185.12,184.92,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,2002,1,189.45,189.47,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WY,2002,2,195.18,193.23,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
